"noise_price","noise_demand","cost","time","emotion","price","mu0","mut","structural","outcome","price_sensitive","price_category"
0.773896267512788,0.15048376476275,-1.69070563631455,1.2527020563069,6,21.7253253913227,-85.5306639277355,-532.052719100201,-532.052719100201,-531.902235335438,-3.09217773212892,"high"
-0.855251541817143,0.0887572658705637,0.0291401496630118,1.13829959652099,6,14.9632983699069,-81.862501594006,-383.915385698698,-383.915385698698,-383.826628432827,-3.03104169323343,"low"
-0.85827633111627,-1.53780520841075,0.0794198359949286,11.580825611872,4,38.2081932411541,282.715840274188,904.423667133485,904.423667133485,902.885861925074,4.56789600685471,"high"
-0.481418386414639,-1.58244266652303,-0.0315573596421247,11.4054916762143,7,36.0739071124157,372.490623170878,1283.3229518731,1283.3229518731,1281.74050920658,3.8927231881554,"high"
-0.500514159436865,-2.01494406881571,-0.0985924794654246,3.78750801765011,5,15.1287880859292,-61.4853771542479,-336.050758320403,-336.050758320403,-338.065702389219,-3.22970754308496,"low"
-1.39659739385969,-0.974367070888304,0.710209468756483,4.54814287101709,5,15.4169848366827,-10.3228515585857,-211.241394193782,-211.241394193782,-212.215761264671,-2.20645703117171,"low"
0.150852069321172,0.147944147298452,-0.645942878286367,10.0261758828908,4,25.462855897816,105.3015506823,67.8751009925047,67.8751009925047,68.0230451398032,0.132538767057496,"high"
-0.427963979074166,-0.923701954535809,1.0635634632206,8.00106252974854,3,15.9190645581923,36.1178565976503,-97.4146690125043,-97.4146690125043,-98.3383709670401,-2.12940478007832,"low"
-1.13101506371229,-1.47157319622313,-2.09207026001131,6.11165296965664,5,21.3646297120921,-37.9156951190266,-375.296730313591,-375.296730313591,-376.768303509814,-2.75831390238053,"medium"
2.20972933690736,-0.631217068103422,-0.841912321829301,3.6440351279022,5,20.1772877694224,-62.9322487362055,-432.039911242003,-432.039911242003,-432.671128310106,-3.25864497472411,"medium"
0.627512645100776,-1.05639762017906,-0.112919341271132,11.6545221319844,5,39.6801441881514,343.370955026206,1229.7101253147,1229.7101253147,1228.65372769452,4.86741910052412,"high"
-0.554028823137497,-1.28302312273654,-1.52017882260178,6.50399624178043,1,20.4772240323171,73.1809004685072,-22.6916185412659,-22.6916185412659,-23.9746416640024,-2.68190995314928,"medium"
-0.970959642000304,0.156045074067037,0.815055338201927,10.7959929344517,2,31.3575722978435,138.41900727604,196.176542507334,196.176542507334,196.332587581401,1.92095036380201,"high"
-1.46970624813032,-1.56292080740445,0.201191623535645,11.7863642497417,2,40.9044508434315,208.548060439896,570.749038994388,570.749038994388,569.186118186984,5.4274030219948,"high"
-1.78087295657606,-1.61670241361077,0.825626988003611,10.9006310656929,6,31.7157486585869,233.258495537699,592.466293330033,592.466293330033,590.849590916422,2.22097492562831,"high"
0.146393718946958,-1.42327589047426,0.997565750577462,3.58854981964824,4,12.0808761427548,-30.7347360008255,-212.835503604507,-212.835503604507,-214.258779494981,-3.26836840002064,"low"
0.861659721051668,1.54281199145001,0.149564022293413,2.73107576518374,1,15.2619765687673,66.3455542505023,-15.5417351334009,-15.5417351334009,-13.9989231419509,-3.36544457494977,"low"
0.244143656123776,0.893037547301084,-0.0206063069723991,7.17745686779309,3,17.8267197599525,25.3127515823482,-143.4835526559,-143.4835526559,-142.590515108599,-2.48957494725506,"medium"
0.304445828222894,0.320075408967215,-2.33799292863123,7.56246174577203,7,23.7528398796871,-64.0653417386314,-501.272800710391,-501.272800710391,-500.952725301423,-2.34379059626616,"high"
0.679860204767436,0.132954884770795,0.675781792414331,9.82340539678485,6,24.8304568535715,86.1351396927512,2.04714442161423,2.04714442161423,2.18009930638503,-0.231081005120814,"high"
-0.0100106627707043,-0.00925079340791054,-1.03483520068924,8.31885583600437,3,21.1936660205358,42.0457258644426,-123.167959225787,-123.167959225787,-123.177210019195,-1.93180913785191,"medium"
-0.584825200860106,-0.15091102644119,-0.968153668678023,3.90514978009218,7,17.9180719415805,-123.834447033822,-560.738763412576,-560.738763412576,-560.889674439017,-3.19763495762603,"medium"
-1.05288606716884,1.1165593645511,0.739299736395623,6.55975884023533,2,13.9699132773642,46.6359941228773,-55.8528858554668,-55.8528858554668,-54.7363264909157,-2.66820029385613,"low"
0.344184486720873,-1.44235895182263,0.259329897670399,11.2635435221428,7,36.3711566350803,336.824155461178,1125.43868751593,1125.43868751593,1123.99632856411,3.38320222087397,"high"
0.990906240172451,1.81419591471155,-1.60313901881388,9.72683855457167,2,25.4452927314102,92.1880055909502,21.4195716726886,21.4195716726886,23.2337675874002,-0.390599720452491,"high"
1.24291441410298,0.886439703015421,-0.571342227014607,8.05986100131206,1,21.1528746428849,79.0417578473345,-7.59669833749106,-7.59669833749106,-6.71025863447564,-2.09582421526655,"medium"
1.12550622301312,-0.368995375581809,1.54884022108716,4.05488761644436,1,11.8866490114367,68.697829513622,7.71674010397558,7.71674010397558,7.34774472839377,-3.1302170486378,"low"
1.30482871768536,1.00666031729889,-0.58845857688516,10.2912998460273,2,27.9234378191867,113.423854850568,95.060996833557,95.060996833557,96.0676571508559,0.671192742528401,"high"
-1.51342147241452,-1.06975373340092,-1.76440164730451,2.38911845744855,4,19.3259668910373,-34.6913947391298,-333.64747204481,-333.64747204481,-334.717225778211,-3.36728486847825,"medium"
-0.60696512185618,-1.25964325434957,0.491953200247667,11.8204645976469,7,43.8690639507756,490.418186299727,2115.40809663103,2115.40809663103,2114.14845337668,5.57740266142467,"high"
1.37650700207209,1.64445595019301,0.485343151906376,7.53489079145701,5,18.1671611039273,-17.7695500894152,-268.057711258414,-268.057711258414,-266.413255308221,-2.3553910017883,"medium"
-0.302230484573639,-0.37156423744627,-1.21899594848296,9.753180811879,2,24.0781118970195,93.0414799687958,28.1304537798582,28.1304537798582,27.7588895424119,-0.34792600156021,"high"
-0.389617314786899,-0.526037501933051,0.542832695800136,3.7905461224775,1,13.1705582341868,67.7099501069082,-1.15896461164152,-1.15896461164152,-1.68500211357457,-3.22900498930918,"low"
0.608778737821268,-0.478845205879109,-0.702625983407879,5.12923260299031,6,23.0738654236682,33.7962396411189,-165.109156912378,-165.109156912378,-165.588002118257,-1.10339600598135,"high"
2.53497755476941,-0.135388903820512,-0.402646635160988,2.33039868297722,7,18.7958773039398,-135.523215993365,-615.801517605306,-615.801517605306,-615.936906509126,-3.36461737133379,"medium"
0.344934922962403,0.093171567134915,0.0276272848031023,6.72913381722533,6,17.3993448455195,-57.4617216060584,-366.233490716398,-366.233490716398,-366.140319149263,-2.62436202676764,"medium"
1.5823734433,1.89006284763251,-1.44681530417578,10.2764001183018,7,27.5747123584424,144.723415216956,212.897521529545,212.897521529545,214.787584377177,0.638905931670795,"high"
-0.330368906879533,0.528662120107038,0.381616445962937,6.64891144827745,5,15.7234351672725,-32.2769165102706,-271.708538932412,-271.708538932412,-271.179876812305,-2.64553833020541,"low"
-0.126257211355293,-0.195677086664158,-0.187102416658799,11.5063108011342,2,36.8977891682036,185.492244372982,427.14414687566,427.14414687566,426.948469788996,4.27461221864912,"high"
0.417784113621603,-0.490702275498123,1.58575243536817,3.45681596845341,5,10.3325521779533,-64.4793536969158,-255.093608479764,-255.093608479764,-255.584310755262,-3.28958707393832,"low"
-0.418874739568027,-1.18063691095064,-0.816965462504906,5.87055047936186,6,18.6269368471405,-63.6489476741925,-405.730682711291,-405.730682711291,-406.911319622242,-2.72748246123654,"medium"
-0.0488393919783159,-0.913533741362853,0.0738728546007461,9.11164448043175,2,21.1856527099144,75.499911179011,-18.7764315531708,-18.7764315531708,-19.6899652945336,-1.22500444104945,"medium"
0.147181036580185,0.368862757695344,0.441257531427782,9.09443623038935,7,20.8652420805327,12.8993618797934,-210.56871225597,-210.56871225597,-210.199849498275,-1.24429483028867,"medium"
2.04420013204207,2.15471628884244,0.0855569472476594,5.86574809222666,1,18.6354027475608,72.7478781683743,-15.3083539325413,-15.3083539325413,-13.1536376436989,-2.72521218316257,"medium"
-0.181133607816439,0.499492362234565,-0.801004496893127,6.64483948912714,3,18.9990199683784,20.6022056582312,-168.243862292973,-168.243862292973,-167.744369930738,-2.64659314472563,"medium"
1.79708759937597,2.4251060878737,0.813465532916002,11.7336838672417,1,46.6266405264581,151.998773178682,301.19830260769,301.19830260769,303.623408695563,5.1998773178682,"high"
0.308567891189692,-0.0815857387362614,-0.968022695592009,7.04782060391435,7,20.1639758513109,-77.2270989495293,-474.915344993771,-474.915344993771,-474.996930732508,-2.53181569927899,"medium"
0.63730463504495,-0.0600349143774459,-0.0290349757216283,1.13722739313931,1,16.6339956594861,69.6956749676121,-13.9805174566,-13.9805174566,-14.0405523709775,-3.03043250323879,"low"
-0.416381554892247,-0.021119397859698,-0.0284576534780878,9.41904550202851,3,22.0725074216396,74.648407487035,-25.4539287455246,-25.4539287455246,-25.4750481433843,-0.845053083765499,"high"
-0.54231551861749,-0.113520926962988,-0.716928023498223,4.64331397711043,4,20.1906917098003,25.241204561228,-166.083357988399,-166.083357988399,-166.196878915362,-1.8689698859693,"medium"
-1.08373570503591,-0.804465435882796,0.254195604103907,10.0752353349719,3,24.6537668767297,106.798939014319,74.2533510076715,74.2533510076715,73.4488855717887,0.226631300477296,"high"
-0.692602294917556,-0.538360468595035,0.459195983299111,11.6025898566367,4,40.4112122934719,286.214538478168,957.90763854844,957.90763854844,957.369278079845,4.65536346195421,"high"
0.766349381613495,0.149045060363017,1.71414913265147,3.23805801979468,2,10.1141714258296,33.5948969141741,-53.7967055534781,-53.7967055534781,-53.647660493115,-3.32025515429129,"low"
0.594469897543518,-0.476797328176111,1.6411840706065,1.2916086008087,5,11.1544870528024,-55.5635655154496,-251.395717364041,-251.395717364041,-251.872514692217,-3.11127131030899,"low"
1.04516372624625,0.18677897740156,-0.509364427601674,6.68400577435668,2,19.4789321667304,47.2726429166597,-94.3924826125371,-94.3924826125371,-94.2057036351356,-2.63636785416701,"medium"
-0.185217610614772,1.02060557207422,-0.481212782780909,8.97548331396182,6,21.3582523226306,17.6620388623969,-200.913960753652,-200.913960753652,-199.893355181578,-1.37229935229338,"medium"
1.1423860045059,0.0597180853837421,-0.607201195412592,11.8942764325871,2,40.2826868918416,218.190471010152,613.72807095659,613.72807095659,613.787789041974,5.90952355050758,"high"
0.0470996855068403,0.733036752784926,0.516064235662526,8.13070620757671,3,17.8263727260957,38.3908272820513,-107.088725791796,-107.088725791796,-106.355689039011,-2.05363909059829,"medium"
0.330141366299388,-1.27498717221165,-0.251520562211101,10.878065597767,5,31.2531219844858,207.750135161123,481.996702995693,481.996702995693,480.721715823481,2.15500270322246,"high"
-0.255453516346855,0.817852901876115,0.853884897933382,11.7424599090159,1,44.9289963689079,152.374293524123,297.828745143251,297.828745143251,298.646598045127,5.23742935241229,"high"
-0.20977977473408,-0.523697120031632,1.69450420380844,4.7452564495308,7,17.7100665515634,-5.57254518104625,-227.962358401599,-227.962358401599,-228.486055521631,-1.50817921687209,"medium"
-0.237482029684341,-0.16779682145063,-0.838097860615035,6.72191170754071,2,19.0847147368177,47.4740032857065,-90.9397925438605,-90.9397925438605,-91.1075893653112,-2.62629983571467,"medium"
2.70887002742434,1.07893054458289,0.482895522654579,7.32963043134886,5,19.2249090481374,-21.7946522383866,-294.393581517912,-294.393581517912,-293.314650973329,-2.43589304476773,"medium"
-0.772433798775455,-0.370327584844524,0.974669604995971,2.70695315412146,4,10.8470320914474,-34.6580766658792,-202.416188745511,-202.416188745511,-202.786516330356,-3.36645191664698,"low"
1.71411326050271,1.44307004832186,-0.803115326576242,11.0215663339686,4,32.3969266334243,203.470399546557,473.888840563801,473.888840563801,475.331910612123,2.58675998866394,"high"
0.846569711892393,1.53143830261418,0.832504956995326,11.6408811254142,1,44.2857438879129,148.11259054568,272.611289038854,272.611289038854,274.142727341469,4.811259054568,"high"
0.978799840862954,1.91216506719621,-0.161126252404981,6.6617804184884,6,18.477949914992,-58.5315288971625,-388.421193818034,-388.421193818034,-386.509028750838,-2.64219214828604,"medium"
-1.48136922752168,-0.578469287796644,-0.264923404543886,5.20507824090935,6,20.0487572569927,23.8805921285657,-168.82687548146,-168.82687548146,-169.405344769257,-1.26865679785724,"medium"
-1.64262828982918,-1.07471773861987,0.24698550836604,10.0345524895632,3,23.8393250355124,104.452930178774,67.3897650969743,67.3897650969743,66.3150473583545,0.148431005959148,"high"
0.060144195030049,-0.0931849265918028,-0.0568977480745199,8.01210558400661,3,18.8113659050846,36.3041672861627,-121.139126104912,-121.139126104912,-121.232311031504,-2.12319442379458,"medium"
1.41416633404115,1.35971834724593,1.27117297074468,2.44986380942011,3,12.0243478081826,-1.07166315497894,-146.652441904038,-146.652441904038,-145.292723556792,-3.3690554384993,"low"
1.01638270734266,1.38594247480268,0.741697871342639,7.18226504705952,5,16.7072282800033,-24.3974626951768,-265.645599925335,-265.645599925335,-264.259657450532,-2.48794925390354,"low"
0.866932245298004,1.01637670994504,0.241966787525029,6.14062659032002,1,16.9345207025148,72.4475538208633,-8.0802346067178,-8.0802346067178,-7.06385789677276,-2.75524461791367,"low"
-0.219962099066381,0.235038595165816,1.32966256863069,4.26266469017511,5,12.1409442411968,-45.9593381630899,-247.44964525749,-247.44964525749,-247.214606662325,-2.9191867632618,"low"
0.997506010997278,-0.583263209951058,1.36232770686889,4.26961877314412,2,13.3102826738743,41.8327819932198,-62.2099947568401,-62.2099947568401,-62.7932579667912,-2.90836090033901,"low"
-0.0985796754640996,-0.30124617459632,1.43108643461888,3.47092680355933,6,10.3345813613573,-97.2451566194492,-321.7589312639,-321.7589312639,-322.060177438496,-3.28741927699082,"low"
-1.54126333987928,-1.02156942833851,-0.715957315077381,5.27486375747713,2,20.1088950154154,70.6674339598093,-28.5349051745147,-28.5349051745147,-29.5564746028532,-1.46662830200954,"medium"
